site_summary_segment,group_lower,2020_3030d_listing_category,impaired_use_category,number_of_samples_1990_to_2021,number_of_samples_2016_to_2021,most_recent_sample,number_of_detects,most_recent_detect,number_of_samples_exceeding_class_c,most_recent_class_c_exceedance,number_of_samples_since_last_class_c_exceedance,has_there_been_multi_class_c_exceedance_in_3yr,when_was_last_period_with_multi_class_c_exceedance
Klingle Valley Branch,zinc,,,10,NA,2002,1,2001,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Lower Beaverdam Creek,zinc,,,2,2,2017,2,2017,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Luzon Branch,zinc,,,9,NA,2002,4,2002,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Mataponi Creek,zinc,,,13,13,2021,11,2021,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Melvin Hazen Valley Branch,zinc,,,23,13,2021,6,2021,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Nash Run,zinc,,,16,3,2019,15,2019,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Normanstone Creek,zinc,,,10,NA,2002,1,never,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Oxon Run,zinc,,,35,13,2021,28,2021,3 (CCC), 3 (CMC),1999 (CCC) 1999 (CMC),22 (CCC), 22 (CMC),NA,NA
Patuxent River,zinc,,,13,13,2021,0,never,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Pinehurst Branch,zinc,,,10,NA,2002,1,2001,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Piney Branch,zinc,,,11,NA,2013,2,2013,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Pope Branch,zinc,,,10,1,2017,5,2017,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Portal Branch,zinc,,,10,NA,2002,6,2002,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Potomac Lower,zinc,,,104,13,2021,62,2021,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Potomac Middle,zinc,,,28,13,2021,7,2020,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Potomac Upper,zinc,,,55,13,2021,30,2021,1 (CCC), 1 (CMC),1991 (CCC) 1991 (CMC),50 (CCC), 50 (CMC),NA,NA
Rock Creek Lower,zinc,,,43,13,2021,25,2021,1 (CCC), 1 (CMC),2020 (CCC) 2020 (CMC),6 (CCC), 6 (CMC),NA,NA
Rock Creek Upper,zinc,,,208,128,2021,44,2021,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Soapstone Creek,zinc,,,11,NA,2002,4,2001,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Texas Avenue Tributary,zinc,,,28,3,2019,28,2019,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Tidal Basin,zinc,,,33,NA,2002,17,2000,1 (CCC), 1 (CMC),1994 (CCC) 1994 (CMC),26 (CCC), 26 (CMC),NA,NA
Washington Ship Channel,zinc,,,43,12,2016,32,2016,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Watts Banch,zinc,,,3,3,2017,3,2017,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Watts Branch,zinc,,,219,100,2021,170,2021,1 (CCC), 1 (CMC),2000 (CCC) 2000 (CMC),171 (CCC), 171 (CMC),NA,NA
Watts Branch - Upper,zinc,,,13,13,2021,10,2021,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Anacostia Lower,lead,,,181,37,2021,113,2021,34 (CCC), 0 (CMC),2020 (CCC) NA (CMC),6 (CCC), NA (CMC),Yes (CCC), No (CMC),2018 - 2021 (CCC), Never (CMC)
Anacostia Upper,lead,,,174,37,2021,113,2021,36 (CCC), 0 (CMC),2020 (CCC) NA (CMC),6 (CCC), NA (CMC),Yes (CCC), No (CMC),2018 - 2021 (CCC), Never (CMC)
Battery Kemble Creek,lead,,,42,NA,2013,18,2013,7 (CCC), 0 (CMC),2001 (CCC) NA (CMC),21 (CCC), NA (CMC),NA,NA
Broad Branch,lead,,,38,13,2021,7,2021,1 (CCC), 0 (CMC),2012 (CCC) NA (CMC),15 (CCC), NA (CMC),NA,NA
C&O Canal,lead,,,69,NA,2012,21,2002,10 (CCC), 0 (CMC),2002 (CCC) NA (CMC),25 (CCC), NA (CMC),NA,NA
Dalecarlia Tributary,lead,,,39,NA,2012,16,2012,8 (CCC), 0 (CMC),2012 (CCC) NA (CMC),2 (CCC), NA (CMC),NA,NA
Dumbarton Oaks Tributary,lead,,,38,13,2021,12,2021,4 (CCC), 0 (CMC),2020 (CCC) NA (CMC),7 (CCC), NA (CMC),Yes (CCC), No (CMC),2018 - 2021 (CCC), Never (CMC)
Fenwick Branch,lead,,,25,NA,2012,0,never,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Fort Chaplin Tributary,lead,,,39,NA,2014,15,2014,2 (CCC), 0 (CMC),2009 (CCC) NA (CMC),12 (CCC), NA (CMC),NA,NA
Fort Davis Tributary,lead,,,41,NA,2014,22,2014,11 (CCC), 0 (CMC),2009 (CCC) NA (CMC),10 (CCC), NA (CMC),NA,NA
Fort Dupont Tributary,lead,,,43,13,2021,22,2021,6 (CCC), 0 (CMC),2020 (CCC) NA (CMC),12 (CCC), NA (CMC),NA,NA
Fort Stanton Tributary,lead,,,53,13,2021,28,2021,13 (CCC), 0 (CMC),2014 (CCC) NA (CMC),13 (CCC), NA (CMC),NA,NA
Foundry Branch,lead,,,9,NA,2013,9,2013,8 (CCC), 0 (CMC),1995 (CCC) NA (CMC),1 (CCC), NA (CMC),NA,NA
Hickey Run,lead,,,44,1,2017,21,2017,13 (CCC), 0 (CMC),2004 (CCC) NA (CMC),15 (CCC), NA (CMC),NA,NA
Kingman Lake,lead,,,85,12,2016,72,2016,45 (CCC), 2 (CMC),2014 (CCC) 2000 (CMC),18 (CCC), 61 (CMC),NA,NA
Klingle Valley Branch,lead,,,24,NA,2012,1,2001,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Lower Beaverdam Creek,lead,,,2,2,2017,2,2017,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Luzon Branch,lead,,,23,NA,2012,2,2001,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Mataponi Creek,lead,,,13,13,2021,9,2021,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Melvin Hazen Valley Branch,lead,,,38,13,2021,11,2021,3 (CCC), 0 (CMC),2020 (CCC) NA (CMC),9 (CCC), NA (CMC),NA,NA
Nash Run,lead,,,28,NA,2014,8,2014,5 (CCC), 0 (CMC),2010 (CCC) NA (CMC),8 (CCC), NA (CMC),NA,NA
Normanstone Creek,lead,,,24,NA,2012,5,2012,5 (CCC), 0 (CMC),2012 (CCC) NA (CMC),1 (CCC), NA (CMC),NA,NA
Oxon Run,lead,,,48,13,2021,21,2021,5 (CCC), 0 (CMC),1995 (CCC) NA (CMC),40 (CCC), NA (CMC),NA,NA
Patuxent River,lead,,,13,13,2021,5,2021,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Pinehurst Branch,lead,,,24,NA,2012,2,2012,1 (CCC), 0 (CMC),2012 (CCC) NA (CMC),1 (CCC), NA (CMC),NA,NA
Piney Branch,lead,,,25,NA,2013,3,2013,2 (CCC), 0 (CMC),2009 (CCC) NA (CMC),8 (CCC), NA (CMC),NA,NA
Pope Branch,lead,,,24,1,2017,4,2017,3 (CCC), 0 (CMC),2004 (CCC) NA (CMC),11 (CCC), NA (CMC),NA,NA
Portal Branch,lead,,,24,NA,2012,0,never,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Potomac Lower,lead,,,167,13,2021,75,2021,27 (CCC), 0 (CMC),2020 (CCC) NA (CMC),9 (CCC), NA (CMC),NA,NA
Potomac Middle,lead,,,55,13,2021,26,2021,7 (CCC), 0 (CMC),1995 (CCC) NA (CMC),42 (CCC), NA (CMC),NA,NA
Potomac Upper,lead,,,93,13,2021,43,2021,13 (CCC), 0 (CMC),1994 (CCC) NA (CMC),75 (CCC), NA (CMC),NA,NA
Rock Creek Lower,lead,,,57,13,2021,28,2021,10 (CCC), 1 (CMC),2020 (CCC) 2020 (CMC),6 (CCC), 6 (CMC),Yes (CCC), No (CMC),2018 - 2021 (CCC), Never (CMC)
Rock Creek Upper,lead,,,70,21,2021,35,2021,7 (CCC), 0 (CMC),2000 (CCC) NA (CMC),53 (CCC), NA (CMC),NA,NA
Soapstone Creek,lead,,,25,NA,2012,4,2004,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Texas Avenue Tributary,lead,,,37,NA,2014,17,2014,7 (CCC), 0 (CMC),2010 (CCC) NA (CMC),6 (CCC), NA (CMC),NA,NA
Tidal Basin,lead,,,48,NA,2012,17,1995,6 (CCC), 0 (CMC),1995 (CCC) NA (CMC),40 (CCC), NA (CMC),NA,NA
Washington Ship Channel,lead,,,59,12,2016,35,2016,7 (CCC), 0 (CMC),2010 (CCC) NA (CMC),20 (CCC), NA (CMC),NA,NA
Watts Banch,lead,,,3,3,2017,3,2017,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
Watts Branch,lead,,,119,NA,2012,54,2009,25 (CCC), 0 (CMC),2009 (CCC) NA (CMC),28 (CCC), NA (CMC),NA,NA
Watts Branch - Upper,lead,,,13,13,2021,11,2021,0 (CCC), 0 (CMC),NA (CCC) NA (CMC),NA (CCC), NA (CMC),NA,NA
