"","station","date","group_lower","parameter","form","result","unit","detection","source","dl","type","watershed","waterbody","designated_use","segment","site_summary_segment","year","month","year_mon","group_upper","ccc","cmc","d","units","suspected_nd","insufficient_dl_class_c","insufficient_dl_class_d","raw_exceedance_ccc","raw_exceedance_cmc","raw_exceedance_d","evidence_based_exceedance_ccc","evidence_based_exceedance_cmc","evidence_based_exceedance_d"
"16336","AN-02",2021-04-14,"pah2","benzo_a_anthracene","a",0.069,"ug/L","nd","TT_Background_Study",NA,"Mainstem","Anacostia","Anacostia Lower",NA,NA,"Anacostia Lower",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16337","AN-02",2021-04-14,"pah1","acenaphthene",NA,0.06,"ug/L","nd","TT_Background_Study",NA,"Mainstem","Anacostia","Anacostia Lower",NA,NA,"Anacostia Lower",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16338","AN-02",2021-04-14,"pah1","phenanthrene",NA,0.051,"ug/L","nd","TT_Background_Study",NA,"Mainstem","Anacostia","Anacostia Lower",NA,NA,"Anacostia Lower",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16339","AN-02",2021-04-14,"pah1","fluorene",NA,0.064,"ug/L","nd","TT_Background_Study",NA,"Mainstem","Anacostia","Anacostia Lower",NA,NA,"Anacostia Lower",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16340","AN-02",2021-04-14,"pah1","naphthalene",NA,0.055,"ug/L","nd","TT_Background_Study",NA,"Mainstem","Anacostia","Anacostia Lower",NA,NA,"Anacostia Lower",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16341","AN-02",2021-04-14,"heptachlor epoxide","heptachlor epoxide","epoxide",0.00032,"ug/L","nd","TT_Background_Study",NA,"Mainstem","Anacostia","Anacostia Lower",NA,NA,"Anacostia Lower",2021,4,"2021-4","Heptachlor Epoxide",0.0038,0.52,3.9e-05,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16342","AN-02",2021-04-14,"chlordane","chlordane",NA,0.0068,"ug/L","nd","TT_Background_Study",NA,"Mainstem","Anacostia","Anacostia Lower",NA,NA,"Anacostia Lower",2021,4,"2021-4","Chlordane",0.0043,2.4,0.00081,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16343","AN-02",2021-04-14,"ddt","ddt",NA,0.00028,"ug/L","nd","TT_Background_Study",NA,"Mainstem","Anacostia","Anacostia Lower",NA,NA,"Anacostia Lower",2021,4,"2021-4","DDT",0.001,1.1,0.00022,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16344","AN-02",2021-04-14,"dieldrin","dieldrin",NA,0.00026,"ug/L","nd","TT_Background_Study",NA,"Mainstem","Anacostia","Anacostia Lower",NA,NA,"Anacostia Lower",2021,4,"2021-4","Dieldrin",0.056,0.24,5.4e-05,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16345","AN-02",2021-04-14,"ddd","ddd",NA,5e-04,"ug/L","nd","TT_Background_Study",NA,"Mainstem","Anacostia","Anacostia Lower",NA,NA,"Anacostia Lower",2021,4,"2021-4","DDD",0.001,1.1,0.00031,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16346","AN-02",2021-04-14,"dde","dde",NA,0.00028,"ug/L","nd","TT_Background_Study",NA,"Mainstem","Anacostia","Anacostia Lower",NA,NA,"Anacostia Lower",2021,4,"2021-4","DDE",0.001,1.1,0.00022,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16347","BB-01",2021-04-15,"pah2","pyrene",NA,0.05,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16348","BB-01",2021-04-15,"pah3","benzo_g_h_i_perylene","g",0.064,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16349","BB-01",2021-04-15,"pah3","indeno_1_2_3_cd_pyrene","1",0.079,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16350","BB-01",2021-04-15,"pah2","fluoranthene",NA,0.056,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16351","BB-01",2021-04-15,"pah3","benzo_k_fluoranthene","k",0.081,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16352","BB-01",2021-04-15,"pah1","acenaphthylene",NA,0.06,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16353","BB-01",2021-04-15,"pah2","chrysene",NA,0.075,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16354","BB-01",2021-04-15,"pah3","benzo_a_pyrene","a",0.049,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16355","BB-01",2021-04-15,"pah3","dibenzo_a_h_anthracene","a",0.067,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16356","BB-01",2021-04-15,"pah2","benzo_a_anthracene","a",0.069,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16357","BB-01",2021-04-15,"pah1","acenaphthene",NA,0.06,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16358","BB-01",2021-04-15,"pah1","phenanthrene",NA,0.051,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16359","BB-01",2021-04-15,"pah1","fluorene",NA,0.064,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16360","BB-01",2021-04-15,"pah1","naphthalene",NA,0.055,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16361","BB-01",2021-04-15,"heptachlor epoxide","heptachlor epoxide","epoxide",0.0034,"ug/L","d","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","Heptachlor Epoxide",0.0038,0.52,3.9e-05,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16362","BB-01",2021-04-15,"chlordane","chlordane",NA,0.0071,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","Chlordane",0.0043,2.4,0.00081,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16363","BB-01",2021-04-15,"ddt","ddt",NA,0.00029,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","DDT",0.001,1.1,0.00022,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16364","BB-01",2021-04-15,"dieldrin","dieldrin",NA,0.0027,"ug/L","d","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","Dieldrin",0.056,0.24,5.4e-05,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16365","BB-01",2021-04-15,"ddd","ddd",NA,0.00052,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","DDD",0.001,1.1,0.00031,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16366","BB-01",2021-04-15,"dde","dde",NA,0.00029,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Broad Branch",NA,NA,"Broad Branch",2021,4,"2021-4","DDE",0.001,1.1,0.00022,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16367","DO-01",2021-04-15,"pah3","benzo_g_h_i_perylene","g",0.064,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16368","DO-01",2021-04-15,"pah3","indeno_1_2_3_cd_pyrene","1",0.079,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16369","DO-01",2021-04-15,"pah2","fluoranthene",NA,0.056,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16370","DO-01",2021-04-15,"pah3","benzo_k_fluoranthene","k",0.081,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16371","DO-01",2021-04-15,"pah1","acenaphthylene",NA,0.06,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16372","DO-01",2021-04-15,"pah2","chrysene",NA,0.075,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16373","DO-01",2021-04-15,"pah3","benzo_a_pyrene","a",0.049,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16374","DO-01",2021-04-15,"pah3","dibenzo_a_h_anthracene","a",0.067,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16375","DO-01",2021-04-15,"pah2","benzo_a_anthracene","a",0.069,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16376","DO-01",2021-04-15,"pah1","acenaphthene",NA,0.06,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16377","DO-01",2021-04-15,"pah1","phenanthrene",NA,0.051,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16378","DO-01",2021-04-15,"pah1","fluorene",NA,0.064,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16379","DO-01",2021-04-15,"pah1","naphthalene",NA,0.055,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16380","DO-01",2021-04-15,"heptachlor epoxide","heptachlor epoxide","epoxide",0.0056,"ug/L","d","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","Heptachlor Epoxide",0.0038,0.52,3.9e-05,"ug/l",FALSE,FALSE,FALSE,1,0,0,1,0,0
"16381","DO-01",2021-04-15,"chlordane","chlordane",NA,0.007,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","Chlordane",0.0043,2.4,0.00081,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16382","DO-01",2021-04-15,"dieldrin","dieldrin",NA,0.0059,"ug/L","d","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","Dieldrin",0.056,0.24,5.4e-05,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16383","DO-01",2021-04-15,"ddd","ddd",NA,0.00052,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","DDD",0.001,1.1,0.00031,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16384","DO-01",2021-04-15,"dde","dde",NA,0.00029,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","DDE",0.001,1.1,0.00022,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16385","DO-01",2021-04-15,"ddt","ddt",NA,0.00029,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","DDT",0.001,1.1,0.00022,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16386","DO-01",2021-04-15,"pah2","pyrene",NA,0.05,"ug/L","nd","TT_Background_Study",NA,"Tributary","Rock Creek","Dumbarton Oaks",NA,NA,"Dumbarton Oaks Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16387","FD-01",2021-04-15,"pah1","acenaphthene",NA,0.065,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16388","FD-01",2021-04-15,"pah1","phenanthrene",NA,0.055,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16389","FD-01",2021-04-15,"pah1","fluorene",NA,0.069,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16390","FD-01",2021-04-15,"pah1","naphthalene",NA,0.059,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16391","FD-01",2021-04-15,"ddt","ddt",NA,0.00029,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","DDT",0.001,1.1,0.00022,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16392","FD-01",2021-04-15,"dieldrin","dieldrin",NA,0.00026,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","Dieldrin",0.056,0.24,5.4e-05,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16393","FD-01",2021-04-15,"ddd","ddd",NA,0.00051,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","DDD",0.001,1.1,0.00031,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16394","FD-01",2021-04-15,"dde","dde",NA,0.00028,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","DDE",0.001,1.1,0.00022,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16395","FD-01",2021-04-15,"pah2","pyrene",NA,0.054,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16396","FD-01",2021-04-15,"pah3","benzo_g_h_i_perylene","g",0.069,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16397","FD-01",2021-04-15,"pah3","indeno_1_2_3_cd_pyrene","1",0.085,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16398","FD-01",2021-04-15,"pah2","fluoranthene",NA,0.06,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16399","FD-01",2021-04-15,"pah3","benzo_k_fluoranthene","k",0.088,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16400","FD-01",2021-04-15,"pah1","acenaphthylene",NA,0.065,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16401","FD-01",2021-04-15,"pah2","chrysene",NA,0.081,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16402","FD-01",2021-04-15,"pah3","benzo_a_pyrene","a",0.053,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16403","FD-01",2021-04-15,"pah3","dibenzo_a_h_anthracene","a",0.072,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16404","FD-01",2021-04-15,"pah2","benzo_a_anthracene","a",0.075,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16405","FD-01",2021-04-15,"heptachlor epoxide","heptachlor epoxide","epoxide",0.00033,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","Heptachlor Epoxide",0.0038,0.52,3.9e-05,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16406","FD-01",2021-04-15,"chlordane","chlordane",NA,0.007,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Dupont Tributary",NA,NA,"Fort Dupont Tributary",2021,4,"2021-4","Chlordane",0.0043,2.4,0.00081,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16407","FS-01",2021-04-15,"heptachlor epoxide","heptachlor epoxide","epoxide",0.00033,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","Heptachlor Epoxide",0.0038,0.52,3.9e-05,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16408","FS-01",2021-04-15,"chlordane","chlordane",NA,0.0071,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","Chlordane",0.0043,2.4,0.00081,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16409","FS-01",2021-04-15,"dieldrin","dieldrin",NA,0.00027,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","Dieldrin",0.056,0.24,5.4e-05,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16410","FS-01",2021-04-15,"ddd","ddd",NA,0.00052,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","DDD",0.001,1.1,0.00031,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16411","FS-01",2021-04-15,"dde","dde",NA,0.00029,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","DDE",0.001,1.1,0.00022,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16412","FS-01",2021-04-15,"ddt","ddt",NA,0.00029,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","DDT",0.001,1.1,0.00022,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16413","FS-01",2021-04-15,"pah2","pyrene",NA,0.05,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16414","FS-01",2021-04-15,"pah3","benzo_g_h_i_perylene","g",0.064,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16415","FS-01",2021-04-15,"pah3","indeno_1_2_3_cd_pyrene","1",0.079,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16416","FS-01",2021-04-15,"pah2","fluoranthene",NA,0.056,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16417","FS-01",2021-04-15,"pah3","benzo_k_fluoranthene","k",0.081,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16418","FS-01",2021-04-15,"pah1","acenaphthylene",NA,0.06,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","PAH1",50,NA,990,"ug/l",FALSE,FALSE,FALSE,0,0,0,0,0,0
"16419","FS-01",2021-04-15,"pah2","chrysene",NA,0.075,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16420","FS-01",2021-04-15,"pah3","benzo_a_pyrene","a",0.049,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16421","FS-01",2021-04-15,"pah3","dibenzo_a_h_anthracene","a",0.067,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","PAH3",NA,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
"16422","FS-01",2021-04-15,"pah2","benzo_a_anthracene","a",0.069,"ug/L","nd","TT_Background_Study",NA,"Tributary","Anacostia","Fort Stanton Tributary",NA,NA,"Fort Stanton Tributary",2021,4,"2021-4","PAH2",400,NA,0.018,"ug/l",FALSE,FALSE,FALSE,0,0,1,0,0,1
